https://pm.stackexchange.com/questions/10888| How does a project manager manage and motivate people that don't actually report to the PM?| Scenario:Software development team does NOT report to PM, but PM is responsible for hitting milestone dates and not exceeding budget.  Sometimes, developers have to do work for other PMs, so less than 100% of their time is available.Questions:As the PM, how can I motivate the developers to produce the results I need (quality work, done on time and within budget)?If there are no negative consequences for developers being late or doing shoddy work, how can I get the best possible work out of them?Other than being one voice out of many at semi-annual performance reviews, I have no way to influence (positively or negatively) the quality or timeliness of the developers' work product.  Yet my performance is evaluated based on making the deadlines and managing the budget.How does a project manager manage and motivate people that don't actually report to the PM?| Leadership in a matrix organizationIn  a hierarchical organization each person reports to one boss. In a matrix organization a person may report to more than one boss. Looks like you are transitioning from a hierarchical organization into a matrix organization. By the way, most PMs work with a team that does not report only to them. I am giving below a couple of links on how to lead successfully in a matrix organization."We found that when leaders were successful in matrix roles they consistently used the following four competencies: empathy, conflict management, influence and self-awareness.""A matrix succeeds when there is a collaborative culture, where information flows freely, where development of strong relationships and informal networks are supported, and where people are encouraged to develop interpersonal skills (e.g. communication, conflict resolution, teamwork and influencing without authority.)"
https://pm.stackexchange.com/questions/21073| I am a brand new scrum master, and my team almost refuses to do the stand-up, what do I do?| I am a new scrum master for my company and we're trying our first few sprints. The dev team has had non-mandatory stand ups for a while which people attend infrequently at best. Now that we're doing actual sprints I've tried to get the sprint team to come to the stand ups but no one will. What do I do?| I don't think telling people to attend meetings is a great pattern.Explaining to people the benefits of attending & then have them want to attend is a far stronger tactic& more likely to bring the improvements in process that agile offers.  Offer insights & info in the meeting that are unavailable elsewhere - treat the session as special & attending the session is a benefit not a chore.Having said that if the group needs the agile process to work then there is a need to explain that all the agile ceremonies are a package - attend them all or attend none -only people fully involved in the project can remain on the project.So if you want to be involved in the project you need to attend the planning session, daily standups & other regular events.There are some people who want a task list, put their headphones on & want no more team involvement.People with a bad attitude will degrade an agile project & cause it to fail.  So they either need to be assigned to other projects, retrained to get better engaged  or finally encouraged to move on & find a new job.To misquote Mr Ford, if people think a project will fail or think a project will succeed then they are probably right.
https://pm.stackexchange.com/questions/29720| Team consistently not making sprints| So I know that this question has been asked before, but since I haven't really seen anything that benefited my problem, I thought I would give it a chance.So first things first, in a perfect world we would be completing sprints and at the end of every sprint, we will deliver all the story points that we have committed to. I know that it is not always attainable, so a 90% delivery to me is still acceptable.The problem I am facing at the moment, is that we commit to (For arguments sake) 100 story points, but only complete 20. This becomes a nightmare as trying to manage the client becomes almost impossible. Now the logical thing to say here is that we are over committing each sprint or underestimating stories which is very possible.Just to explain the process, maybe I am missing something,We have 2 week sprintsDuring sprint, product team gets requests from the client and do requirements gathering, running details past the team/tech lead prior to prioritizing the backlog (We don't have a dedicated grooming session, however stories are fleshed out properly prior planning 1)Thursdays of every second week, we do planning 1. This session is run by the product team, we try to estimate as much of the stories on the backlog as possible, backlog is ordered based on the current priority.Fridays of every second week, we do planning 2. This session is run by the Team lead, expectation is that the team took some time between session 1 and 2 to go through work required in order to adjust estimations, but we go into more technical detail of the change requiredPlanning 1 is for initial estimations, this can change during the planning 2 sessionThe team is left for 2 weeks, there are cases where scope creep occurs, however try to limit it as much as possible as we have a dedicated Developer to work on production issues that is not part of sprint workThe problems I am facing are the following,Team does not communicate that they will not make sprint deadlinesTeam seems to not fully understand the features that are requested (Could speak to lack in requirements, however I don't fully think so)Team takes too long to develop features, going over the expected delivery estimation.Team does not take the initiative to go through future stories during the gap between planning 1 and 2I know that this is a very common issue in software development, however it is an extremely frustrating one as you struggle to build confidence with your client if you cannot deliver on time. Just to give context on myself, as that might have a direct influence. I am currently the SDM for multiple teams, due to a bit of a lack of technical understanding (Team/Tech lead) in some teams, I am quite involved with some planning sessions. I come from a senior developer background, have been developing software for about 10 years.Team in question, can differ in size, but 10 Developers, 3 QA, 2 Product, 2 Team Leads.Sorry if this is a duplicate question, I have checked the other questions and answers and thought it made more sense to post a new question.| The purpose of Sprints is not to deliver points, but to deliver value. The team doesn't commit to delivering a certain set of points or a set of Product Backlog Items. Instead, the team forecasts how much work they can accomplish as part of Sprint Planning and crafting a Sprint Goal that can be achieved based on how much work can be done. Throughout the Sprint, the team should be focusing on achieving the Sprint Goal, rather than completing a particular body of work or finishing so many points or some other measure of output.Looking at the specific practices, I can see several potential problems or opportunities for improvement.Your refinement process seems lacking. Some versions of the Scrum Guide have suggested that about 10% of the Development Team's capacity should be allocated for Product Backlog Refinement, but more recent versions have removed that suggestion. If you have a Development Team of 3 people and a standard 40-hour workweek, I would expect about 12 hours per week allocated to refinement. There's no defined method for performing refinement. Some of the teams I've worked with had everyone get together a few times a week. Others had people work individually on refinement and then get together for about an hour or so a week to align. The team needs to figure out what works for them, but it is important that it is a full-team activity to get the knowledge spread out and get the whole team to buy-in to the work being done.The poor refinement is leading to several problems described, including not fully understanding the features they are being asked to build and taking too long to develop the features. It's highly likely that the lack of understanding is leading to longer development times.The "Planning 1" and "Planning 2" is not clear to me. Sprint Planning is a single session. There are two aspects to it - the first is determining what to build based on forecasting and the second aspect is determining how to build it. More specifically, the primary outcomes for the first part of Sprint Planning is a Sprint Goal and the outcome for the second part is a plan to achieve that Sprint Goal.The team size and composition may also be issues.Although Scrum doesn't enforce rules on a minimum or maximum team size, Scrum is most effective with a Development Team size of between 3 and 9. You have 13, maybe 15 (depending on if the Team Leads are part of the Development Team). That feels very large and communication gets difficult with that many people.I'd also point out that Scrum doesn't recognize a "team lead". Such a concept tends to lead to work being pushed onto the people doing the work rather than being pulled into a Sprint and then into development. It also doesn't promote self-organizing teams.There's no mention of the Daily Scrum or the Sprint Retrospective, but I'd suspect two things. First, with such a large team, you aren't able to effectively hold a Daily Scrum in a reasonable timebox. Second, many of these issues may come out in a well-run Sprint Retrospective.The biggest issue that I see is poor communication. The team size and lack of constant collaboration are probably the two biggest drivers.
https://pm.stackexchange.com/questions/29759| Agile: in a sprint retro can I bring up a negative which isn't affecting me personally but I know another team member has a problem with it?| I've been working in a particular Agile/Scrum team for about 5 months now, and I am conscious of a specific concern (that's been mentioned to me in private) for a few weeks, from 2 different team members (out of 8). The concern doesn't affect me directly but I recognise that it does affect those team members and it is legitimate, not just a "gripe".In our last few retro's (where we "anonymously" add things to a board along the theme of "Things that went well" / "Things that didn't go well" or whatever) these concerns haven't been added to the board. I think they are either conflict avoidant (understandable) or think it won't make a difference as it is just "talk for the sake of it" or similar.I didn't pursue the people but they have independently told me that they have concern X and Y (which are genuine problems). And they don't want to raise it because of thinking the others will lambast them for it, or they won't be perceived as team players any more, or similar.Could, or should, I raise concern X and Y on our next retro? If they are not things that personally affect me, but I am aware of them as things affecting "the team".I could speak about why I added them, if asked.| I don't see any problems with raising concerns that you are aware of yet don't directly impact you. There may be ramifications to your relationship with coworkers if they see that as breaking some level of trust with you, but there's nothing from the process side that would prevent someone from raising a concern or issue on behalf of someone else.The larger concern, though, is why the individuals don't feel comfortable raising the issue on their own. The retrospective, and really all cases of team interactions, should be open and honest. Everyone should feel comfortable raising concerns that they have. If something is preventing people from raising a concern, there may be any number of other concerns that people have that you aren't aware of and aren't being discussed. This can be an impediment to a true culture of continuous improvement.
https://pm.stackexchange.com/questions/21181| How to efficiently manage a Scrum team when one member is much less productive?| Currently we have a team of 2 developers in a Scrum team, one is quick, the other is slow.When the slow developer falls behind in his sprint, the quick developer does some of the remaining work. The quick developer does not mind doing the work, but has made remarks such as 'the other developer should do this it was originally delegated to him'.I am concerned that my slow developer might be coasting it, from knowing that the quick developer will pick up some of the slack for us to meet the sprint goal. I have mentioned to the slow developer that we needs to work on increasing his velocity during the sprint. He has said 'ok', but then goes 'oh I didn't realise that the work was so complex'. So it is hard to know what exactly is going on. The quick developer has told me that the slow developer sometimes is idle, and works in spurts.I currently track the progress of the sprint using a burndown chart which is doing a good job at it.How can I improve the productivity of the slower developer?EDIT:I ammanaging the teams's velocity, but it is becoming apparent from daily stand-ups and the fact that I am sitting next to the two developers that one is much quicker than the other. I feel that it is unfair for the quick one if he keeps on being handed the slack since he ends up doing more work.| First, stop measuring individual velocity. Velocity should be measured on a team level for a Sprint, and not for individuals. Your team delivers a potentially shippable software product after even Sprint, not individuals. Since Scrum is built around self-organizing, cross-functional teams, your velocity should include everything involved in creating the delivery, from grooming the requirements through test and verification.The next problem is a personnel management question. If you are using Scrum, the process is built on a cross-functional team. If the development team needs additional training to be sufficiently cross-functional, they should have the necessary education and training. This could be pair programming, cross-team training sessions, lunch-and-learns, external training courses, bringing in instructors. The burden is on individuals to understand what skills they need to develop and work with management to develop those skills. Management should also be doing the same - identifying gaps in skills, providing the necessary resource to close those gaps, and encouraging staff to do so.If you have an employee who isn't performing to the needs of the business, that's a human resources management issue. It's not addressed in the Scrum framework.
https://pm.stackexchange.com/questions/29875| Should I ask my boss not to come to retrospectives?| I am a Scrum Master for a small team (8 devs). I have been having trouble getting engagement from many of the team members, especially the junior team members. My boss missed two retrospectives because he had other meetings and I started making progress. There was more engagement, and one junior team member who had been silent in previous Sprint Retrospectives talked at length about an action item she wanted added.Then last Sprint my boss attended the retrospective and the junior devs just shut down. He always asked everybody's opinion but every time he opened his mouth he killed any chance that 7 out of 8 team members would say anything, and the remaining team member would always agree with him. I had been getting good action items from the retrospectives and all the item have had volunteer owners. But in this retro, most of the action items were suggested by my boss and there were no owners for any of the items.The trouble is that he still has a foot in the technical side and still completes some of the Sprint items. That means he isnot exactly a chicken; he is at least half a pig. I could ask him to stay silent, but I am not sure that would work. There is a chilling effect when he is here. Am I overreacting? Should I just try to build up the confidence of the team, or should I ban my boss from the retrospective? I am not sure how he would take that.| It sounds like you have team members from high power distance cultures. People may not speak up when the boss is in the room because their values require them to listen and follow, not to advise or lead. You may even notice it happening between junior and senior team members or between yourself and team members. Read more about power distance here:https://en.wikipedia.org/wiki/Power_distanceCultures with high power distance often have strong collectivism which means individuals want to be part of a whole rather than stand out as individuals. This is contrary to other cultures who have strong individualism and low power distance values.A short term solution may be to hold two retrospectives where you first collect feedback from the team, then anonymize and consolidate the feedback before presenting "the team's" recommendations to the boss and discussing his ideas with the team. This protects individuals from feeling "picked on" while it allow individualist people to get some limelight.For a longer term solution, read how the airline industry train their teams to reduce power distance related problems. The ideal is to teach the team to have low power distance (free exchange of information among the team) and high collectivism (recognition and acceptance of team interdependence).https://en.wikipedia.org/wiki/Crew_resource_managementPs. See Todd A. Jacobs' answer for a good analysis of the scrum process related questions you will have to deal with besides the cultural topics I mention above.
https://pm.stackexchange.com/questions/11197| Communicating non-viability of project| I'm a consultant usually brought in by companies doing project management on big projects, setting up operations etc. The last few years I have been dealing mainly with digital and creative agencies.This sector historically has a low level of expertise within software development. The lifespan of agency projects, once released, are often measured in months rather than years, since most projects are in some way marketing related. As such they are not accustomed to the complexity or scope of "real" software development.My problem is as follows: When presented with a new project, which I can rather quickly dismiss as unfeasible (we're talking extremely unrealistic projects), I have trouble communicating why it cannot be done. I argue the technical complexity and the requirements versus the time and price scope. I am however not able to make my points persuasive.Essentially my recommendations get ignored, and the client looks around until they've found a vendor or individual who says "yes it can be done". Both times, the projects crashed and burned. Reason being they were so amazingly unrealistic, that even inexperienced technical project managers would dismiss them right away.What kind of approach or what kind of arguments would you use when presented with something unrealistic, yet highly desired by major stakeholders? Maybe any literature to read on the subject?| I fear my answer will probably not be applicable to your problem because of the fleeting nature of the projects and the capabilities you report in your stakeholders and sponsors.However- In the business I work in we always, without exception, do a Business Case first (and spend a little research money to investigate where key data are not known). The business case, essentially boils down to:a. What are the tangible benefits (over a period of time, e.g. 3-5 years) of doing this thing (i.e how much money will we make, or how much loss will we prevent)b. How much will it cost us over the same periodWe usually look at a number of solutions in the business case that have a range of costs and potential benefits.Then the whole shooting match is reviewed by the people holding the purse strings to see if, in a nutshell, the benefits to the business are worth the costs to the business.Such an artefact would not immediately solve your present issue- it is easy to make a business case look good by notionally increasing the benefits and/or decreasing the costs on paper, but do it a series of times and the person responsible for writing the cheques begins to ask questions when they are continually asked to spend money without realising the promised benefits.In an ideal world you would also have a robust review of the stated benefits, including benefits realisation measuring in place, and the stated costs as part of the review process- but that can vary from org to org...Maybe in your case, do a "post mortem" or "lessons learned" review after each crash and burn, documenting the busienss case and following up with why the money spent was excessive or the stated benefits weren't realised, and make sure that Finance get those reports. You don't personally need to keep saying no, eventually the more finance-oriented people will begin asking questions of the more gung ho people and some degree of reality should start to creep in.Or maybe they just all like being gung ho media types on the white hot bleeding edge of the digital age (as long as it is someone else's money they are spending!)Good luck
https://pm.stackexchange.com/questions/30099| How to influence a scrum team to do something you as a SM feel is beneficial to the team| If you need a scrum team to do something, as a servant leader what is the best way to influence them?I was thinking of talking individually to each and explain why seeing their faces is important for me to do my job ie is it reasonable given the situation to ask scrum team members to turn on their cameras during ceremonies?I am finding it difficult to “read the room” otherwise.| Raise the matter first during a retrospective and find out how the team feel about it. One time I can see when visual feedback might be important is during sprint planning. In planning sessions the SM may need to guide both the PO and the team and will want to know that everyone on the team is comfortable with the sprint goal. There are alternatives to video feedback though. You could create an opinion poll in whatever collaboration software you use.During daily standups the team's preference ought to take precedence over the SM. The development team ought to own and run daily standups collectively whereas the SM's attendance and involvement is discretionary (unless the SM is also a developer of course).
https://pm.stackexchange.com/questions/21805| How to finance non-programming activities when clients don't want to pay for these activities?| On one hand, software development involves a lot of non-programming activities like requirements gathering (including analysis), estimating, planning, testing, tracking work, change request management, and more.On the other hand, our clients don't want to pay for these activities. When a non-programming activity shows up on their invoices, they usually get angry and complain to upper-management. Of course, they always win their cause. Therefore, we (the company) don't get paid.The result of all this is that upper management is pressuring us (programmers and project managers) to not perform any of these non-programming activities. It generates all the problems that are commonly known to result for having a "code & fix" approach to software development.Our poorly tested software is often released with bugs, and of course, clients don't want to pay for us fixing them. Moreover, we often release, just in time, software that don't correspond to what the client's wanted or needed because we never had the chance to invest the time to understand what the client needed. The release is therefore rejected by the client who then complains to upper managment. We then have to make all the requested changes for free.I don't knowhow other companies solve this problemand I don't know where to look at to get the answer. Do they bill their clients for non-programming activities? More importantly,how do they get to finance these non-programming activities?Do they convince their clients to pay for these activities? Do they hide instead, unlike us, the real nature of the work they are doing? Do they charge so high for programming activities that it doesn't matter if non-programming activities don't generate any income? How?I expect agile to be suggested as an answer, but please understand that I will not accept "you must do agile" as an answer, because it would not explain how agile would solve the problem. In a scrum team, for example, you perform a lot of non-programming activies and you still get paid for them. I cannot begin to imagine how our clients will ever accept to pay us for doing sprint retrospectives for example. If you want to answer "agile", please explain how agile solves the problem. For example, how do you finance all the non-programming activites happening during the scrum process?| Stop work immediately and get the work under a contract.  Get a detailed Statement of Work that clearly identifies what is getting delivered, what activities will take place, what finished looks like, how you will invoice, how they will pay, etc.  Your issue is not methods or communications or convincing them.  You have no contract or are not enforcing your contract and they're beating you up to their benefit.  You need to take a seat at the negotiating table and put YOUR requirements on it.  If they don't allow you, walk away and go find another customer who will pay you.
https://pm.stackexchange.com/questions/30523| What to do when management prohibits test swarming by development team?| I'm a product owner on a 10 people Scrum team (too big of a team already) and last week Management came to us stating that developers can no longer participate in testing from the next sprint on, and that they need to focus on development activities or automation only (which they have never done before).Our team consists of 8 devs, 1 tester and 1 business analyst, so it's easy to tell that there is no human capacity to keep up with such code output rate.The point is, we had been working for weeks on moving from timeboxed mini waterfalls to actual Scrum. Given that the team cannot change its structure in the short term, having developers actively participating on testing meant a great advantage for the whole team and we were actually being able to have shippable versions at the end of each sprint.I'm thinking about how to reorganize the user stories on the next sprint with the help of the Scrum Master to try to find a workaround out. But the underlying message is terrible in my opinion: it doesn't matter if we had a balanced number of specialists, if dev team cannot involve on testing and vice versa when needed, there is going to be waste and the velocity will suffer, not to mention the product itself.Management's proposals included intercalating sprints by switching between coding and testing, so you can tell they are not getting the idea at all.What would you do next if being in my shoes?| Any Agile practice, Scrum included, relies on collaboration and transparency for it to work properly. Your management failed at both these things. They are imposing a certain way of working on the Scrum team (in fact, forbidding to work a certain way, which is even worse) without asking input from the team, and without even providing an explanation for the reason.So before deciding on doing anything, you first need to understand the reason behind it. It's obvious that they lack an understanding on what Agile and Scrum are, and given the way they acted, it is a clear sign of a traditional management thinking, of telling people what to do, without considering for a second that they might be clueless. This might also be the Y solution from anXY problem. So first, find out what's going on, what they are trying to do, and why do they think this arrangement will do it.I see in comments on other answers that this is a company transitioning to an Agile approach? The main impediment of Agile adoption is oftenlack of support from management. They are usually the ones deciding on an Agile transformation, and then they are the ones that don't help, or even worse, cause problems. So beware. People often like the status quo, have ingrained habits for things to happen a certain way (their way), like their fancy job titles and their corner offices, and will not be very open minded when it comes to changing things (consciously or unconsciously), especially to Scrum, who doesn't even mention managers.Obviously, whatever solution you eventually chose to organize your work within the team, it must also be accompanied bya large effort in training management to understand the new mindset. Without it, you will be fighting an uphill battle and this will be just the beginning in a long series of "orders" the Scrum team will receive while trying to self-organize.Your Scrum Master needs to step up (as part of theirservice to the organization) and try to explain why the team swarming clears obstructions and increases the flow of work and the team's throughput on delivering, while keeping the work bound by silly job titles only creates bottlenecks on testing (a 1 to 8 testing/dev ratio is a lot) and slows down the work of everyone. Depending on how management receives this communication, you will know if things will get easier or harder as you go ahead with your Agile transition.
https://pm.stackexchange.com/questions/3778| Working with team members| We are a team of 5 guys. I am newest one among the team and a starter (been with them for about a year already)I have two issues here:Whenever I try to voice my ideas/opinions during meetings they are abandoned/ignored. The team is dominated two senior people who just discuss among themselves wok which is to be done while the other two are dormant. That makes the situation very demoralizing.We have the most senior member of the team, who often ends up writing all code himself and has no idea on how to handle pair programming. At the same time our manager always wants us to work in pairs. Whenever it ends up that I need to work with him, he just asks me to work on something else and shows no interest.What should be the best course of action I could take to resolve these issues?| Team dynamics are the result of the culture and environment in which a group of individuals are placed.  In other words, what you are experiencing is the direct result of what the organization has created, nurtured, rewarded, and reinforced.  So while the personalities of the two senior folks are a major contributor, the organization and the boss--knowingly or otherwise--are enabling the behavior and, in some way you may not recognize, find it valuable.Going to your boss is certainly an alternative you have.  Keep in mind, however, that as you talk with him/her, informing him/her about the behavior of these two senior folks, you are also putting him/her on notice of your disagreement with the way the team is being managed.  Conscious or unconscious, (s)he will feel that sting.I think your best alternative, besides finding a new job, is to continue to find ways to add value to the team in its current form.
https://pm.stackexchange.com/questions/22010| How to wake up a team?| I am a Scrum Master and work with a team of 7 developers + PO (also programmer). They are experienced and many of them have been work in this place for couple of years. It is a big company in a transition to SCRUM and I am their first SM (since 2 months). They are also productive, easy to work with, eager to learn and not picky about their tasks (the product is not very exciting). The thing is the "sleepy" atmosphere especially during the meetings. Only the PO is active - he speaks for 90% of time. When I asked him not to speak first (he is willing to change this state) there was silence and it was really hard to end our meetings with any conclusions. The guys are simply fine with everything. How do I wake them up? Or do I let them sleep and take only little actions in search for improvements? I am also working with another team in the same company and the latter is boiling with emotions! How do you think?| There are some clues in your question, whichmightexplain why this is the case, but I will only mention them at the end of my answer, because I would say the most powerful tool at your disposal could be the Sprint Retrospective.I assume if you're doing Scrum, then there is a Sprint Retrospective at the end ofeverysprint. If not, start doing them straight away. It's a mandatory part of Scrum. Set a timebox for the Sprint Retrospective. The Scrum Guide says this event should be timeboxed at a maximum of 3 hours (and usually less for Sprints of less than a month). In the first instance, consider allowing the maximum amount of time, with the understanding that it can finish much sooner once it has achieved its intended results. Read theScrum Guidefor more information on that event.Research techniques on creating asafeenvironment in the retrospective. i.e. one where every member feels they can express their opinion, without fear of reprisals.  At least in the first instance, explain to the entire team how you will treat the retrospective, and how you expect them to treat it. This could be establishing principles of there being "no right or wrong answers", and it being about "improving the environment, rather than apportioning blame"; ask members to be respectful of each other, and give them the chance to ask questions, before proceeding. Whilst it is good that teams can be transparent, if necessary, ask everyone if they will agree to keep the discussions of this particular meeting between just the Scrum Team. And of course, be honest about why you are running the retrospective in this way, whilst using language and terms that are respectful of all members of the team. All members of the Scrum Team (Development Team + Scrum Master + Product Owner) should be present and participate.No-oneoutside of the team should be present, and the meeting should be held where people are confident of not being overheard.One method of Sprint Retrospective is to ask everyone to write down post-it notes about how they experienced the Sprint that is about to end (the post-its could reference an ongoing issue, or one that only affected them in that Sprint). Try to get the team to write at least one post-it of something good, one of something bad, and one of something interesting. Allow each team member to write their own post-its before allowing any discussion about the Sprint. This means everyone should have at least three (preferably more) opinions written down. Ask them to take turns to share one of their post-its (even if someone else already said the same thing). Ensure there is time to discuss the post-its, so that everyone's opinion is heard. Allow disagreements to take place, and only intervene to remind team members about the importance of making progress (i.e. keeping within the timebox), and the importance of being respectful of each other.Subsequently, the team can work together to come up with solutions (perhaps out loud, perhaps initially with post-its) for the issues they've raised.If this doesn't deliver instant results, consider trying it for 1 or 2 more Sprints. If it still doesn't deliver a change, or at least help you identify problems, consider other techniques to encourage team members to share their feelings. Perhaps an anonymous box for team members to drop in notes about things they want to raise, but don't want to mention in a retrospective. I would consider this option less desirable, because it discourages open discussion; but it might just be necessary.Also, make it clear to the entire Scrum Team (and anyone outside the team) that you are someone they can go to in confidence about their ideas/feelings/comments (including criticism of you). Consider organising one-to-one private discussions with each team member if necessary.So, the clues I've taken from your question:PO is a programmer. Maybe this is the issue. It's not explicitly forbidden by Scrum, but it's not common, and represents some significant conflicts of interest that would need to be identified and managed carefully. I would be surprised if a PO can offer more to a team of that size as a programmer than as full-time PO.  The Development Team is responsible for estimates and quality, and forecasting how much work they can deliver. The PO is responsible for optimizing value. The Development Team estimates Product Backlog items, and the PO should use those estimates to prioritize the backlog (along with other considerations, such as other feedback from Development Team about risks/dependencies/etc, and stakeholder concerns). Consider working with the Scrum Team and organization to get a full-time PO (either the current one, or a new person), and observe how things change. Change may not be immediate and if the PO ceases the role within the Development Team, ensure they don't attend the Daily Scrum (unless invited by the Development Team), and don't interfere with estimates, code, definition of "Done", and other domains that are the responsibility of the Development Team.Organization is new to Scrum. Perhaps there's a culture (either current or recent) of "industrial thinking", not treating people with respect, not allowing Development Teams to self-organize, using Scrum in name only, and not buying in to the concept.Not picky about tasks. Even if a product is not inherently interesting, it's alarming that teams don't seem to express an opinion on which to do first. Do they understand the value of what they're doing? Is the PO being a proper PO and understanding the most valuable items in the Product Backlog and communicating that information to the Development Team. Is the opinion of the Development Team heard/respected (not the same as being agreed with) when they do give an opinion? Does the Scrum Team hold a proper Sprint Review (Note: I deliberately didn't call it a demo), where the Development Team and Product Owner engage with stakeholders, so that everyone can understand why the Product Backlog is prioritized the way it is, and so the Development Team can understand what is important to the rest of the organization (and why).Terms like "sleepy" / "wake up". Is this your assessment, or a commonly expressed opinion within the team/organization? Either way, if the Development Team is aware of this perception. That kind of language might be interpreted as disrespectful, and may be demotivating and erode trust.Your assessment that the other team is boiling with emotions. Again are the Development Team(s) aware of this perception? The realization of how they're viewed may affect how they behave. How were the teams formed? Who decided who should be in each team, and why? Perhaps the personalities don't match. Is there opportunity to rearrange the teams? Perhaps combine the two teams together, perhaps create smaller teams, or just shuffle members (once, not regularly) between the "sleepy" and "boiling" teams. Whatever is done with teams, ensure the members of the Development Team know what the priorities of the business are, and trust them to self-organize into new teams of their own preferred structure. This might have a negative effect in the short-term, but perhaps it enables them to work more effectively in the future.
https://pm.stackexchange.com/questions/30559| If a team isn’t broken but isn’t a scrum team what should a SM do?| I have recently joined a new scrum team as the scrum master.They are high performing and stakeholders are happy with their value delivery. Their decisions are swift and their ceremonies are optimal.I have had catch-ups with each individual on the team and there is no obvious issue or challenge. There are no major issues coming out of retrospectives.BUTThey don’t really work as a typical Scrum Team. Their PO is essentially like a well respected team leader. He speaks almost all the time and they rarely disagree with him. They seem to prefer him to lead on all topics. They are mostly silent and in agreement with everything he says. He always asks if people agree and they either remain quiet or confirm agreement. When he is not around they are not able to make decisions but they are able to continue delivering.It’s such a confusing prospect for me as a scrum master because since they deliver at pace, they have not vocalised any issues, stakeholders are happy there appears to be no problem but on the other hand it’s not really what I would call a scrum team.My question here is, if it ain’t broke don’t fix it or what should I do?Update: My gut feeling on why they are silent is that the work they tend to get is very much like “bits and bops”. They are like the devops/software support team. So I think they all work separately on little tiny projects so don’t really feel the need to collaborate much. The PO has a solid hold on the big picture.They also said that Scrum doesn’t really work for them and they want to use Kanban.| There are a couple of points to consider here:First, does the team want help following the Scrum framework. Granted, it can be confusing if they are calling you a Scrum Master and they don't want to follow Scrum, but it isn't uncommon. Scrum isn't the silver bullet. Also, many teams grow past Scrum - leaving behind by-the-book practices for refined techniques specifically optimized for their product and work.Second, you don't only gain benefit from fixing problems. You can also capitalize on strengths and discover new ways of working that are better than the current ones. These might be established practices from outside of Scrum, like pairing or continuous deployment, or they could even be completely new - invented by the team.Lastly, don't let compliance to the Scrum guide be your only measuring stick. Consider what circumstances lead to more or less stress in the team. Which Agile principles do team feel they are strongest or weakest on? What concrete things make them strong or could help them with the ones they find challenging? In the past 5 sprints which delivered the most value? What was different about them and what could the team learn from that? There are a ton of other angles to approach this from.
https://pm.stackexchange.com/questions/22036| My team hates planning poker (and the length of planning in general), is there a more engaging and/or quicker way to plan a sprint?| My team hates how long we spend in planning. We're currently spending about 3 hours for a 2 week sprint. I tell them that is actually less than a by the book sprint planning, but regardless they want to see what else is out there/ Are there either more engaging ways to plan a sprint (something other than sitting around a table playing with cards/shouting out t-shirt sizes), or a quicker way to do it?| This is a concern I've heard multiple times and the trouble with it is that if it takes a long time, it needs to take a long time. What I mean by that is that the goal of estimation is less about the number in the end and more about driving out understanding. Sure, your team might be squabbling over unimportant details (if every story is a fight over a 3 or 5, pick one, move on, don't sweat the small stuff). But usually the long conversations are when someone holds up a 2 and someone else has a 13 because they have very different views of what the backlog item means or how risky it is to implement. These are the conversations that need to happen with the team.That doesn't mean you can't help. Look for patterns in these conversations. Are there personal conflicts that artificially create disagreement? Are there knowledge gaps that lead to the same arguments over and over again? Are there technical pitfalls in the application or outside organizational pressures that make people fearful of touching some features? You can point these out to the team and help them clear them away so they aren't cropping up as often. But ultimately, if the reason it takes a while is because the team needs to uncover important facets of the backlog item, there is no good way to hop over that without it catching up to you as problems in the middle of the sprint (and you'll pay much more time for them then).
